Read File starts:   Wed Aug 21 11:16:01 2024
Read File finishes: Wed Aug 21 11:16:01 2024
initial sz : Wed Aug 21 11:16:01 2024
omp parallel sz starts: Wed Aug 21 11:16:01 2024
omp parallel sz finishes: Wed Aug 21 11:16:01 2024
diagonal calculation starts:   Wed Aug 21 11:16:01 2024
diagonal calculation finishes: Wed Aug 21 11:16:01 2024
set 0 step 580:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:39 2024
set 0 step 600:expec_cisajs begins: Wed Aug 21 11:16:40 2024
set 0 step 600:expec_cisajs finishes: Wed Aug 21 11:16:40 2024
set 0 step 600:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:40 2024
set 0 step 600:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:40 2024
set 0 step 620:expec_cisajs begins: Wed Aug 21 11:16:41 2024
set 0 step 620:expec_cisajs finishes: Wed Aug 21 11:16:41 2024
set 0 step 620:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:41 2024
set 0 step 620:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:41 2024
set 0 step 640:expec_cisajs begins: Wed Aug 21 11:16:42 2024
set 0 step 640:expec_cisajs finishes: Wed Aug 21 11:16:42 2024
set 0 step 640:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:42 2024
set 0 step 640:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:42 2024
set 0 step 660:expec_cisajs begins: Wed Aug 21 11:16:43 2024
set 0 step 660:expec_cisajs finishes: Wed Aug 21 11:16:43 2024
set 0 step 660:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:43 2024
set 0 step 660:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:44 2024
set 0 step 680:expec_cisajs begins: Wed Aug 21 11:16:45 2024
set 0 step 680:expec_cisajs finishes: Wed Aug 21 11:16:45 2024
set 0 step 680:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:45 2024
set 0 step 680:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:45 2024
set 0 step 700:expec_cisajs begins: Wed Aug 21 11:16:46 2024
set 0 step 700:expec_cisajs finishes: Wed Aug 21 11:16:46 2024
set 0 step 700:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:46 2024
set 0 step 700:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:46 2024
set 0 step 720:expec_cisajs begins: Wed Aug 21 11:16:47 2024
set 0 step 720:expec_cisajs finishes: Wed Aug 21 11:16:47 2024
set 0 step 720:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:47 2024
set 0 step 720:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:47 2024
set 0 step 740:expec_cisajs begins: Wed Aug 21 11:16:48 2024
set 0 step 740:expec_cisajs finishes: Wed Aug 21 11:16:48 2024
set 0 step 740:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:48 2024
set 0 step 740:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:49 2024
set 0 step 760:expec_cisajs begins: Wed Aug 21 11:16:50 2024
set 0 step 760:expec_cisajs finishes: Wed Aug 21 11:16:50 2024
set 0 step 760:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:50 2024
set 0 step 760:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:50 2024
set 0 step 780:expec_cisajs begins: Wed Aug 21 11:16:51 2024
set 0 step 780:expec_cisajs finishes: Wed Aug 21 11:16:51 2024
set 0 step 780:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:51 2024
set 0 step 780:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:51 2024
set 0 step 800:expec_cisajs begins: Wed Aug 21 11:16:52 2024
set 0 step 800:expec_cisajs finishes: Wed Aug 21 11:16:52 2024
set 0 step 800:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:52 2024
set 0 step 800:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:53 2024
set 0 step 820:expec_cisajs begins: Wed Aug 21 11:16:54 2024
set 0 step 820:expec_cisajs finishes: Wed Aug 21 11:16:54 2024
set 0 step 820:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:54 2024
set 0 step 820:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:54 2024
set 0 step 840:expec_cisajs begins: Wed Aug 21 11:16:55 2024
set 0 step 840:expec_cisajs finishes: Wed Aug 21 11:16:55 2024
set 0 step 840:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:55 2024
set 0 step 840:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:55 2024
set 0 step 860:expec_cisajs begins: Wed Aug 21 11:16:56 2024
set 0 step 860:expec_cisajs finishes: Wed Aug 21 11:16:56 2024
set 0 step 860:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:56 2024
set 0 step 860:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:56 2024
set 0 step 880:expec_cisajs begins: Wed Aug 21 11:16:57 2024
set 0 step 880:expec_cisajs finishes: Wed Aug 21 11:16:57 2024
set 0 step 880:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:57 2024
set 0 step 880:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:58 2024
set 0 step 900:expec_cisajs begins: Wed Aug 21 11:16:59 2024
set 0 step 900:expec_cisajs finishes: Wed Aug 21 11:16:59 2024
set 0 step 900:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:59 2024
set 0 step 900:expec_cisajscktaltdc finishes: Wed Aug 21 11:16:59 2024
set 0 step 920:expec_cisajs begins: Wed Aug 21 11:17:00 2024
set 0 step 920:expec_cisajs finishes: Wed Aug 21 11:17:00 2024
set 0 step 920:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:00 2024
set 0 step 920:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:00 2024
set 0 step 940:expec_cisajs begins: Wed Aug 21 11:17:01 2024
set 0 step 940:expec_cisajs finishes: Wed Aug 21 11:17:01 2024
set 0 step 940:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:01 2024
set 0 step 940:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:02 2024
set 0 step 960:expec_cisajs begins: Wed Aug 21 11:17:03 2024
set 0 step 960:expec_cisajs finishes: Wed Aug 21 11:17:03 2024
set 0 step 960:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:03 2024
set 0 step 960:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:03 2024
set 0 step 980:expec_cisajs begins: Wed Aug 21 11:17:04 2024
set 0 step 980:expec_cisajs finishes: Wed Aug 21 11:17:04 2024
set 0 step 980:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:04 2024
set 0 step 980:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:04 2024
set 0 step 1000:expec_cisajs begins: Wed Aug 21 11:17:05 2024
set 0 step 1000:expec_cisajs finishes: Wed Aug 21 11:17:05 2024
set 0 step 1000:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:05 2024
set 0 step 1000:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:05 2024
set 0 step 1020:expec_cisajs begins: Wed Aug 21 11:17:06 2024
set 0 step 1020:expec_cisajs finishes: Wed Aug 21 11:17:06 2024
set 0 step 1020:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:06 2024
set 0 step 1020:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:07 2024
set 0 step 1040:expec_cisajs begins: Wed Aug 21 11:17:08 2024
set 0 step 1040:expec_cisajs finishes: Wed Aug 21 11:17:08 2024
set 0 step 1040:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:08 2024
set 0 step 1040:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:08 2024
set 0 step 1060:expec_cisajs begins: Wed Aug 21 11:17:09 2024
set 0 step 1060:expec_cisajs finishes: Wed Aug 21 11:17:09 2024
set 0 step 1060:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:09 2024
set 0 step 1060:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:09 2024
set 0 step 1080:expec_cisajs begins: Wed Aug 21 11:17:10 2024
set 0 step 1080:expec_cisajs finishes: Wed Aug 21 11:17:10 2024
set 0 step 1080:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:10 2024
set 0 step 1080:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:11 2024
set 0 step 1100:expec_cisajs begins: Wed Aug 21 11:17:12 2024
set 0 step 1100:expec_cisajs finishes: Wed Aug 21 11:17:12 2024
set 0 step 1100:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:12 2024
set 0 step 1100:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:12 2024
set 0 step 1120:expec_cisajs begins: Wed Aug 21 11:17:13 2024
set 0 step 1120:expec_cisajs finishes: Wed Aug 21 11:17:13 2024
set 0 step 1120:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:13 2024
set 0 step 1120:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:13 2024
set 0 step 1140:expec_cisajs begins: Wed Aug 21 11:17:14 2024
set 0 step 1140:expec_cisajs finishes: Wed Aug 21 11:17:14 2024
set 0 step 1140:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:14 2024
set 0 step 1140:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:15 2024
set 0 step 1160:expec_cisajs begins: Wed Aug 21 11:17:16 2024
set 0 step 1160:expec_cisajs finishes: Wed Aug 21 11:17:16 2024
set 0 step 1160:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:16 2024
set 0 step 1160:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:16 2024
set 0 step 1180:expec_cisajs begins: Wed Aug 21 11:17:17 2024
set 0 step 1180:expec_cisajs finishes: Wed Aug 21 11:17:17 2024
set 0 step 1180:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:17 2024
set 0 step 1180:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:17 2024
set 0 step 1200:expec_cisajs begins: Wed Aug 21 11:17:18 2024
set 0 step 1200:expec_cisajs finishes: Wed Aug 21 11:17:18 2024
set 0 step 1200:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:18 2024
set 0 step 1200:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:18 2024
set 0 step 1220:expec_cisajs begins: Wed Aug 21 11:17:19 2024
set 0 step 1220:expec_cisajs finishes: Wed Aug 21 11:17:19 2024
set 0 step 1220:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:19 2024
set 0 step 1220:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:19 2024
set 0 step 1240:expec_cisajs begins: Wed Aug 21 11:17:20 2024
set 0 step 1240:expec_cisajs finishes: Wed Aug 21 11:17:20 2024
set 0 step 1240:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:20 2024
set 0 step 1240:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:21 2024
set 0 step 1260:expec_cisajs begins: Wed Aug 21 11:17:22 2024
set 0 step 1260:expec_cisajs finishes: Wed Aug 21 11:17:22 2024
set 0 step 1260:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:22 2024
set 0 step 1260:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:22 2024
set 0 step 1280:expec_cisajs begins: Wed Aug 21 11:17:23 2024
set 0 step 1280:expec_cisajs finishes: Wed Aug 21 11:17:23 2024
set 0 step 1280:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:23 2024
set 0 step 1280:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:23 2024
set 0 step 1300:expec_cisajs begins: Wed Aug 21 11:17:24 2024
set 0 step 1300:expec_cisajs finishes: Wed Aug 21 11:17:24 2024
set 0 step 1300:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:24 2024
set 0 step 1300:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:25 2024
set 0 step 1320:expec_cisajs begins: Wed Aug 21 11:17:26 2024
set 0 step 1320:expec_cisajs finishes: Wed Aug 21 11:17:26 2024
set 0 step 1320:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:26 2024
set 0 step 1320:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:26 2024
set 0 step 1340:expec_cisajs begins: Wed Aug 21 11:17:27 2024
set 0 step 1340:expec_cisajs finishes: Wed Aug 21 11:17:27 2024
set 0 step 1340:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:27 2024
set 0 step 1340:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:27 2024
set 0 step 1360:expec_cisajs begins: Wed Aug 21 11:17:28 2024
set 0 step 1360:expec_cisajs finishes: Wed Aug 21 11:17:28 2024
set 0 step 1360:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:28 2024
set 0 step 1360:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:28 2024
set 0 step 1380:expec_cisajs begins: Wed Aug 21 11:17:29 2024
set 0 step 1380:expec_cisajs finishes: Wed Aug 21 11:17:29 2024
set 0 step 1380:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:29 2024
set 0 step 1380:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:30 2024
set 0 step 1400:expec_cisajs begins: Wed Aug 21 11:17:31 2024
set 0 step 1400:expec_cisajs finishes: Wed Aug 21 11:17:31 2024
set 0 step 1400:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:31 2024
set 0 step 1400:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:31 2024
set 0 step 1420:expec_cisajs begins: Wed Aug 21 11:17:32 2024
set 0 step 1420:expec_cisajs finishes: Wed Aug 21 11:17:32 2024
set 0 step 1420:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:32 2024
set 0 step 1420:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:32 2024
set 0 step 1440:expec_cisajs begins: Wed Aug 21 11:17:33 2024
set 0 step 1440:expec_cisajs finishes: Wed Aug 21 11:17:33 2024
set 0 step 1440:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:33 2024
set 0 step 1440:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:34 2024
set 0 step 1460:expec_cisajs begins: Wed Aug 21 11:17:35 2024
set 0 step 1460:expec_cisajs finishes: Wed Aug 21 11:17:35 2024
set 0 step 1460:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:35 2024
set 0 step 1460:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:35 2024
set 0 step 1480:expec_cisajs begins: Wed Aug 21 11:17:36 2024
set 0 step 1480:expec_cisajs finishes: Wed Aug 21 11:17:36 2024
set 0 step 1480:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:36 2024
set 0 step 1480:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:36 2024
set 0 step 1500:expec_cisajs begins: Wed Aug 21 11:17:38 2024
set 0 step 1500:expec_cisajs finishes: Wed Aug 21 11:17:38 2024
set 0 step 1500:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:38 2024
set 0 step 1500:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:38 2024
set 0 step 1520:expec_cisajs begins: Wed Aug 21 11:17:39 2024
set 0 step 1520:expec_cisajs finishes: Wed Aug 21 11:17:39 2024
set 0 step 1520:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:39 2024
set 0 step 1520:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:39 2024
set 0 step 1540:expec_cisajs begins: Wed Aug 21 11:17:40 2024
set 0 step 1540:expec_cisajs finishes: Wed Aug 21 11:17:40 2024
set 0 step 1540:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:40 2024
set 0 step 1540:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:40 2024
set 0 step 1560:expec_cisajs begins: Wed Aug 21 11:17:41 2024
set 0 step 1560:expec_cisajs finishes: Wed Aug 21 11:17:41 2024
set 0 step 1560:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:41 2024
set 0 step 1560:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:42 2024
set 0 step 1580:expec_cisajs begins: Wed Aug 21 11:17:43 2024
set 0 step 1580:expec_cisajs finishes: Wed Aug 21 11:17:43 2024
set 0 step 1580:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:43 2024
set 0 step 1580:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:43 2024
set 0 step 1600:expec_cisajs begins: Wed Aug 21 11:17:44 2024
set 0 step 1600:expec_cisajs finishes: Wed Aug 21 11:17:44 2024
set 0 step 1600:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:44 2024
set 0 step 1600:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:44 2024
set 0 step 1620:expec_cisajs begins: Wed Aug 21 11:17:45 2024
set 0 step 1620:expec_cisajs finishes: Wed Aug 21 11:17:45 2024
set 0 step 1620:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:45 2024
set 0 step 1620:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:46 2024
set 0 step 1640:expec_cisajs begins: Wed Aug 21 11:17:47 2024
set 0 step 1640:expec_cisajs finishes: Wed Aug 21 11:17:47 2024
set 0 step 1640:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:47 2024
set 0 step 1640:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:47 2024
set 0 step 1660:expec_cisajs begins: Wed Aug 21 11:17:48 2024
set 0 step 1660:expec_cisajs finishes: Wed Aug 21 11:17:48 2024
set 0 step 1660:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:48 2024
set 0 step 1660:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:48 2024
set 0 step 1680:expec_cisajs begins: Wed Aug 21 11:17:49 2024
set 0 step 1680:expec_cisajs finishes: Wed Aug 21 11:17:49 2024
set 0 step 1680:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:49 2024
set 0 step 1680:expec_cisajscktaltdc finishes: Wed Aug 21 11:17:49 2024
set 0 step 1700:expec_cisajs begins: Wed Aug 21 11:17:50 2024
